"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
2024-11-04T17:00:00.000Z,"490","8",16,8,0
2024-11-04T20:00:00.000Z,"450","8",16,8,0
2024-11-04T23:00:00.000Z,"420","8",16,8,0
2024-11-05T02:00:00.000Z,"423","8",16,8,0
2024-11-05T05:00:00.000Z,"456","8",16,8,0
2024-11-05T08:00:00.000Z,"502","8",16,8,0
2024-11-05T11:00:00.000Z,"520","8",16,8,0
2024-11-05T14:00:00.000Z,"529","8",16,8,0
2024-11-05T17:00:00.000Z,"522","8",16,8,0
2024-11-05T20:00:00.000Z,"500","8",16,8,0
2024-11-05T23:00:00.000Z,"486","8",16,8,0
2024-11-06T02:00:00.000Z,"494","8",16,8,0
2024-11-06T05:00:00.000Z,"503","8",16,8,0
2024-11-06T08:00:00.000Z,"493","8",16,8,0
2024-11-06T11:00:00.000Z,"475","8",16,8,0
2024-11-06T14:00:00.000Z,"475","8",16,8,0
2024-11-06T17:00:00.000Z,"480","8",16,8,0
2024-11-06T20:00:00.000Z,"468","8",16,8,0
2024-11-06T23:00:00.000Z,"468","8",16,8,0
2024-11-07T02:00:00.000Z,"501","8",16,8,0
2024-11-07T05:00:00.000Z,"520","8",16,8,0
2024-11-07T08:00:00.000Z,"505","8",16,8,0
2024-11-07T11:00:00.000Z,"472","8",16,8,0
2024-11-07T14:00:00.000Z,"459","8",16,8,0
2024-11-07T17:00:00.000Z,"478","8",16,8,0
2024-11-07T20:00:00.000Z,"483","8",16,8,0
2024-11-07T23:00:00.000Z,"488","8",16,8,0
2024-11-08T02:00:00.000Z,"513","8",16,8,0
2024-11-08T05:00:00.000Z,"520","8",16,8,0
2024-11-08T08:00:00.000Z,"491","8",16,8,0
2024-11-08T11:00:00.000Z,"459","8",16,8,0
2024-11-08T14:00:00.000Z,"425","8",16,8,0
2024-11-08T17:00:00.000Z,"402","8",16,8,0
2024-11-08T20:00:00.000Z,"394","8",16,8,0
2024-11-08T23:00:00.000Z,"378","8",16,8,0
2024-11-09T02:00:00.000Z,"365","8",16,8,0
2024-11-09T05:00:00.000Z,"382","8",16,8,0
2024-11-09T08:00:00.000Z,"414","8",16,8,0
2024-11-09T11:00:00.000Z,"419","8",16,8,0
2024-11-09T14:00:00.000Z,"409","8",16,8,0
2024-11-09T17:00:00.000Z,"424","8",16,8,0
2024-11-09T20:00:00.000Z,"431","8",16,8,0
2024-11-09T23:00:00.000Z,"431","8",16,8,0
2024-11-10T02:00:00.000Z,"459","8",16,8,0
2024-11-10T05:00:00.000Z,"477","8",16,8,0
2024-11-10T08:00:00.000Z,"468","8",16,8,0
2024-11-10T11:00:00.000Z,"449","8",16,8,0
2024-11-10T14:00:00.000Z,"430","8",16,8,0
2024-11-10T17:00:00.000Z,"430","8",16,8,0
2024-11-10T20:00:00.000Z,"440","8",16,8,0
2024-11-10T23:00:00.000Z,"448","8",16,8,0
2024-11-11T02:00:00.000Z,"473","8",16,8,0
2024-11-11T05:00:00.000Z,"496","8",16,8,0
2024-11-11T08:00:00.000Z,"490","8",16,8,0
2024-11-11T11:00:00.000Z,"457","8",16,8,0
2024-11-11T14:00:00.000Z,"407","8",16,8,0
2024-11-11T17:00:00.000Z,"369","8",16,8,0
2024-11-11T20:00:00.000Z,"355","8",16,8,0
2024-11-11T23:00:00.000Z,"371","8",16,8,0
2024-11-12T02:00:00.000Z,"409","8",16,8,0
2024-11-12T05:00:00.000Z,"460","8",16,8,0
2024-11-12T08:00:00.000Z,"465","4",16,8,0
2024-11-12T11:00:00.000Z,"434","4",16,8,0
2024-11-12T14:00:00.000Z,"394","4",16,8,0
2024-11-12T17:00:00.000Z,"365","4",16,8,0
2024-11-12T20:00:00.000Z,"367","4",16,8,0
2024-11-12T23:00:00.000Z,"372","4",16,8,0
2024-11-13T02:00:00.000Z,"372","4",16,8,0
2024-11-13T05:00:00.000Z,"381","4",16,8,0
2024-11-13T08:00:00.000Z,"375","4",16,8,0
2024-11-13T11:00:00.000Z,"348","4",16,8,0
2024-11-13T14:00:00.000Z,"331","4",16,8,0
2024-11-13T17:00:00.000Z,"328","4",16,8,0
2024-11-13T20:00:00.000Z,"336","4",16,8,0
2024-11-13T23:00:00.000Z,"364","4",16,8,0
2024-11-14T02:00:00.000Z,"393","4",16,8,0
2024-11-14T05:00:00.000Z,"405","4",16,8,0
2024-11-14T08:00:00.000Z,"402","4",16,8,0
2024-11-14T11:00:00.000Z,"404","4",16,8,0
2024-11-14T14:00:00.000Z,"405","4",16,8,0
2024-11-14T17:00:00.000Z,"409","4",16,8,0
2024-11-14T20:00:00.000Z,"419","4",16,8,0
2024-11-14T23:00:00.000Z,"424","4",16,8,0
2024-11-15T02:00:00.000Z,"437","4",16,8,0
2024-11-15T05:00:00.000Z,"443","4",16,8,0
2024-11-15T08:00:00.000Z,"432","4",16,8,0
2024-11-15T11:00:00.000Z,"417","4",16,8,0
2024-11-15T14:00:00.000Z,"396","4",16,8,0
2024-11-15T17:00:00.000Z,"394","4",16,8,0
2024-11-15T20:00:00.000Z,"423","4",16,8,0
2024-11-15T23:00:00.000Z,"441","4",16,8,0
2024-11-16T02:00:00.000Z,"469","4",16,8,0
2024-11-16T05:00:00.000Z,"480","4",16,8,0
2024-11-16T08:00:00.000Z,"462","4",16,8,0
2024-11-16T11:00:00.000Z,"444","4",16,8,0
2024-11-16T14:00:00.000Z,"465","4",16,8,0
2024-11-16T17:00:00.000Z,"494","4",16,8,0
2024-11-16T20:00:00.000Z,"498","4",16,8,0
2024-11-16T23:00:00.000Z,"499","4",16,8,0
2024-11-17T02:00:00.000Z,"515","4",16,8,0
2024-11-17T05:00:00.000Z,"516","4",16,8,0
2024-11-17T08:00:00.000Z,"484","4",16,8,0
2024-11-17T11:00:00.000Z,"425","4",16,8,0
2024-11-17T14:00:00.000Z,"364","4",16,8,0
2024-11-17T17:00:00.000Z,"342","4",16,8,0
2024-11-17T20:00:00.000Z,"344","4",16,8,0
2024-11-17T23:00:00.000Z,"356","4",16,8,0
2024-11-18T02:00:00.000Z,"372","4",16,8,0
2024-11-18T05:00:00.000Z,"380","4",16,8,0
2024-11-18T08:00:00.000Z,"359","4",16,8,0
2024-11-18T11:00:00.000Z,"305","4",16,8,0
2024-11-18T14:00:00.000Z,"255","4",16,8,0
2024-11-18T17:00:00.000Z,"252","4",16,8,0
2024-11-18T20:00:00.000Z,"257","4",16,8,0
2024-11-18T23:00:00.000Z,"254","4",16,8,0
2024-11-19T02:00:00.000Z,"250","4",16,8,0
2024-11-19T05:00:00.000Z,"291","4",16,8,0
2024-11-19T08:00:00.000Z,"330","4",16,8,0
2024-11-19T11:00:00.000Z,"321","4",16,8,0
2024-11-19T14:00:00.000Z,"306","4",16,8,0
2024-11-19T17:00:00.000Z,"316","4",16,8,0
2024-11-19T20:00:00.000Z,"335","4",16,8,0
2024-11-19T23:00:00.000Z,"332","4",16,8,0
2024-11-20T02:00:00.000Z,"365","4",16,8,0
2024-11-20T05:00:00.000Z,"437","4",16,8,0
2024-11-20T08:00:00.000Z,"456","4",16,8,0
2024-11-20T11:00:00.000Z,"417","8",16,8,0
2024-11-20T14:00:00.000Z,"357","8",16,8,0
2024-11-20T17:00:00.000Z,"324","8",16,8,0
2024-11-20T20:00:00.000Z,"324","8",16,8,0
2024-11-20T23:00:00.000Z,"331","8",16,8,0
2024-11-21T02:00:00.000Z,"343","8",16,8,0
2024-11-21T05:00:00.000Z,"357","8",16,8,0
2024-11-21T08:00:00.000Z,"364","8",16,8,0
2024-11-21T11:00:00.000Z,"370","8",16,8,0
2024-11-21T14:00:00.000Z,"378","8",16,8,0
2024-11-21T17:00:00.000Z,"409","8",16,8,0
2024-11-21T20:00:00.000Z,"456","8",16,8,0
2024-11-21T23:00:00.000Z,"527","8",16,8,0
2024-11-22T02:00:00.000Z,"559","8",16,8,0
2024-11-22T05:00:00.000Z,"586","8",16,8,0
2024-11-22T08:00:00.000Z,"652","8",16,8,0
2024-11-22T11:00:00.000Z,"696","8",16,8,0
2024-11-22T14:00:00.000Z,"740","8",16,8,0
2024-11-22T17:00:00.000Z,"839","8",16,8,0
2024-11-22T20:00:00.000Z,"929","8",16,8,0
2024-11-22T23:00:00.000Z,"1010","8",16,8,0
2024-11-23T02:00:00.000Z,"1030","8",16,8,0
2024-11-23T05:00:00.000Z,"1030","8",16,8,0
2024-11-23T08:00:00.000Z,"1020","8",16,8,0
2024-11-23T11:00:00.000Z,"1030","8",16,8,0
2024-11-23T14:00:00.000Z,"1040","8",16,8,0
2024-11-23T17:00:00.000Z,"1050","8",16,8,0
2024-11-23T20:00:00.000Z,"1070","8",16,8,0
2024-11-23T23:00:00.000Z,"1060","8",16,8,0
2024-11-24T02:00:00.000Z,"1030","8",16,8,0
2024-11-24T05:00:00.000Z,"978","8",16,8,0
2024-11-24T08:00:00.000Z,"915","8",16,8,0
2024-11-24T11:00:00.000Z,"852","8",16,8,0
2024-11-24T14:00:00.000Z,"804","8",16,8,0
2024-11-24T17:00:00.000Z,"763","8",16,8,0
2024-11-24T20:00:00.000Z,"730","8",16,8,0
2024-11-24T23:00:00.000Z,"703","8",16,8,0
2024-11-25T02:00:00.000Z,"661","8",16,8,0
2024-11-25T05:00:00.000Z,"611","8",16,8,0
2024-11-25T08:00:00.000Z,"560","8",16,8,0
2024-11-25T11:00:00.000Z,"519","8",16,8,0
2024-11-25T14:00:00.000Z,"499","8",16,8,0
2024-11-25T17:00:00.000Z,"503","8",16,8,0
2024-11-25T20:00:00.000Z,"505","8",16,8,0
2024-11-25T23:00:00.000Z,"493","8",16,8,0
2024-11-26T02:00:00.000Z,"483","8",16,8,0
2024-11-26T05:00:00.000Z,"495","8",16,8,0
2024-11-26T08:00:00.000Z,"497","8",16,8,0
2024-11-26T11:00:00.000Z,"491","8",16,8,0
2024-11-26T14:00:00.000Z,"486","8",16,8,0
2024-11-26T17:00:00.000Z,"486","8",16,8,0
2024-11-26T20:00:00.000Z,"547","8",16,8,0
2024-11-26T23:00:00.000Z,"597","8",16,8,0
2024-11-27T02:00:00.000Z,"618","8",16,8,0
2024-11-27T05:00:00.000Z,"659","8",16,8,0
2024-11-27T08:00:00.000Z,"715","8",16,8,0
2024-11-27T11:00:00.000Z,"740","8",16,8,0
2024-11-27T14:00:00.000Z,"741","8",16,8,0
2024-11-27T17:00:00.000Z,"741","8",16,8,0
2024-11-27T20:00:00.000Z,"718","8",16,8,0
2024-11-27T23:00:00.000Z,"730","8",16,8,0
2024-11-28T02:00:00.000Z,"773","8",16,8,0
2024-11-28T05:00:00.000Z,"794","8",16,8,0
2024-11-28T08:00:00.000Z,"753","8",16,8,0
2024-11-28T11:00:00.000Z,"708","8",16,8,0
2024-11-28T14:00:00.000Z,"680","8",16,8,0
2024-11-28T17:00:00.000Z,"653","8",16,8,0
2024-11-28T20:00:00.000Z,"630","8",16,8,0
2024-11-28T23:00:00.000Z,"621","8",16,8,0
2024-11-29T02:00:00.000Z,"626","8",16,8,0
2024-11-29T05:00:00.000Z,"633","8",16,8,0
2024-11-29T08:00:00.000Z,"604","8",16,8,0
2024-11-29T11:00:00.000Z,"577","8",16,8,0
2024-11-29T14:00:00.000Z,"609","8",16,8,0
2024-11-29T17:00:00.000Z,"675","8",16,8,0
2024-11-29T20:00:00.000Z,"704","8",16,8,0
2024-11-29T23:00:00.000Z,"719","8",16,8,0
2024-11-30T02:00:00.000Z,"725","8",16,8,0
2024-11-30T05:00:00.000Z,"706","8",16,8,0
2024-11-30T08:00:00.000Z,"666","8",16,8,0
2024-11-30T11:00:00.000Z,"622","8",16,8,0
2024-11-30T14:00:00.000Z,"612","8",16,8,0
2024-11-30T17:00:00.000Z,"614","8",16,8,0
2024-11-30T20:00:00.000Z,"593","8",16,8,0
2024-11-30T23:00:00.000Z,"596","8",16,8,0
2024-12-01T02:00:00.000Z,"616","8",16,8,0
2024-12-01T05:00:00.000Z,"610","8",16,8,0
2024-12-01T08:00:00.000Z,"572","8",16,8,0
2024-12-01T11:00:00.000Z,"531","8",16,8,0
2024-12-01T14:00:00.000Z,"514","8",16,8,0
2024-12-01T17:00:00.000Z,"521","8",16,8,0
2024-12-01T20:00:00.000Z,"522","8",16,8,0
2024-12-01T23:00:00.000Z,"534","8",16,8,0
2024-12-02T02:00:00.000Z,"560","8",16,8,0
2024-12-02T05:00:00.000Z,"566","8",16,8,0
2024-12-02T08:00:00.000Z,"537","8",16,8,0
2024-12-02T11:00:00.000Z,"496","8",16,8,0
2024-12-02T14:00:00.000Z,"468","8",16,8,0
2024-12-02T17:00:00.000Z,"451","8",16,8,0
2024-12-02T20:00:00.000Z,"428","8",16,8,0
2024-12-02T23:00:00.000Z,"410","8",16,8,0
2024-12-03T02:00:00.000Z,"417","8",16,8,0
2024-12-03T05:00:00.000Z,"445","8",16,8,0
2024-12-03T08:00:00.000Z,"450","8",16,8,0
2024-12-03T11:00:00.000Z,"428","8",16,8,0
2024-12-03T14:00:00.000Z,"413","8",16,8,0
2024-12-03T17:00:00.000Z,"432","8",16,8,0
2024-12-03T20:00:00.000Z,"476","8",16,8,0
2024-12-03T23:00:00.000Z,"487","8",16,8,0
2024-12-04T02:00:00.000Z,"487","8",16,8,0
2024-12-04T05:00:00.000Z,"525","8",16,8,0
2024-12-04T08:00:00.000Z,"524","8",16,8,0
2024-12-04T11:00:00.000Z,"482","8",16,8,0
2024-12-04T14:00:00.000Z,"450","8",16,8,0
2024-12-04T17:00:00.000Z,"476","8",16,8,0
2024-12-04T20:00:00.000Z,"528","8",16,8,0
2024-12-04T23:00:00.000Z,"603","8",16,8,0
2024-12-05T02:00:00.000Z,"662","8",16,8,0
2024-12-05T05:00:00.000Z,"660","8",16,8,0
2024-12-05T08:00:00.000Z,"632","8",16,8,0
2024-12-05T11:00:00.000Z,"624","8",16,8,0
2024-12-05T14:00:00.000Z,"658","8",16,8,0
2024-12-05T17:00:00.000Z,"682","8",16,8,0
2024-12-05T20:00:00.000Z,"688","8",16,8,0
2024-12-05T23:00:00.000Z,"686","8",16,8,0
2024-12-06T02:00:00.000Z,"716","8",16,8,0
2024-12-06T05:00:00.000Z,"718","8",16,8,0
2024-12-06T08:00:00.000Z,"664","8",16,8,0
2024-12-06T11:00:00.000Z,"610","8",16,8,0
2024-12-06T14:00:00.000Z,"603","8",16,8,0
2024-12-06T17:00:00.000Z,"623","8",16,8,0
2024-12-06T20:00:00.000Z,"646","8",16,8,0
2024-12-06T23:00:00.000Z,"650","8",16,8,0
2024-12-07T02:00:00.000Z,"617","8",16,8,0
2024-12-07T05:00:00.000Z,"552","8",16,8,0
2024-12-07T08:00:00.000Z,"491","8",16,8,0
2024-12-07T11:00:00.000Z,"450","8",16,8,0
2024-12-07T14:00:00.000Z,"421","8",16,8,0
2024-12-07T17:00:00.000Z,"427","8",16,8,0
2024-12-07T20:00:00.000Z,"457","8",16,8,0
2024-12-07T23:00:00.000Z,"514","8",16,8,0
2024-12-08T02:00:00.000Z,"585","8",16,8,0
2024-12-08T05:00:00.000Z,"631","8",16,8,0
2024-12-08T08:00:00.000Z,"661","8",16,8,0
2024-12-08T11:00:00.000Z,"661","8",16,8,0
2024-12-08T14:00:00.000Z,"667","8",16,8,0
2024-12-08T17:00:00.000Z,"682","8",16,8,0
2024-12-08T20:00:00.000Z,"671","8",16,8,0
2024-12-08T23:00:00.000Z,"695","8",16,8,0
2024-12-09T02:00:00.000Z,"794","8",16,8,0
2024-12-09T05:00:00.000Z,"887","8",16,8,0
2024-12-09T08:00:00.000Z,"950","8",16,8,0
2024-12-09T11:00:00.000Z,"1000","8",16,8,0
2024-12-09T14:00:00.000Z,"1030","8",16,8,0
2024-12-09T17:00:00.000Z,"1020","8",16,8,0
2024-12-09T20:00:00.000Z,"998","8",16,8,0
2024-12-09T23:00:00.000Z,"978","8",16,8,0
2024-12-10T02:00:00.000Z,"997","8",16,8,0
2024-12-10T05:00:00.000Z,"1050","8",16,8,0
2024-12-10T08:00:00.000Z,"1080","8",16,8,0
2024-12-10T11:00:00.000Z,"1080","8",16,8,0
2024-12-10T14:00:00.000Z,"1070","8",16,8,0
2024-12-10T17:00:00.000Z,"1090","8",16,8,0
2024-12-10T20:00:00.000Z,"1110","8",16,8,0
2024-12-10T23:00:00.000Z,"1210","8",16,8,0
2024-12-11T02:00:00.000Z,"1310","8",16,8,0
2024-12-11T05:00:00.000Z,"1320","8",16,8,0
2024-12-11T08:00:00.000Z,"1290","8",16,8,0
2024-12-11T11:00:00.000Z,"1240","8",16,8,0
2024-12-11T14:00:00.000Z,"1200","8",16,8,0
2024-12-11T17:00:00.000Z,"1160","8",16,8,0
2024-12-11T20:00:00.000Z,"1130","8",16,8,0
2024-12-11T23:00:00.000Z,"1120","8",16,8,0
2024-12-12T02:00:00.000Z,"1110","8",16,8,0
2024-12-12T05:00:00.000Z,"1070","8",16,8,0
2024-12-12T08:00:00.000Z,"1020","8",16,8,0
2024-12-12T11:00:00.000Z,"985","8",16,8,0
2024-12-12T14:00:00.000Z,"1010","8",16,8,0
2024-12-12T17:00:00.000Z,"1020","8",16,8,0
2024-12-12T20:00:00.000Z,"1010","8",16,8,0
2024-12-12T23:00:00.000Z,"1000","8",16,8,0
2024-12-13T02:00:00.000Z,"994","8",16,8,0
2024-12-13T05:00:00.000Z,"981","8",16,8,0
2024-12-13T08:00:00.000Z,"952","8",16,8,0
2024-12-13T11:00:00.000Z,"932","8",16,8,0
2024-12-13T14:00:00.000Z,"940","8",16,8,0
2024-12-13T17:00:00.000Z,"929","8",16,8,0
2024-12-13T20:00:00.000Z,"904","8",16,8,0
2024-12-13T23:00:00.000Z,"935","8",16,8,0
2024-12-14T02:00:00.000Z,"957","8",16,8,0
2024-12-14T05:00:00.000Z,"935","8",16,8,0
2024-12-14T08:00:00.000Z,"899","8",16,8,0
2024-12-14T11:00:00.000Z,"885","8",16,8,0
2024-12-14T14:00:00.000Z,"883","8",16,8,0
2024-12-14T17:00:00.000Z,"885","8",16,8,0
2024-12-14T20:00:00.000Z,"888","8",16,8,0
2024-12-14T23:00:00.000Z,"883","8",16,8,0
2024-12-15T02:00:00.000Z,"869","8",16,8,0
2024-12-15T05:00:00.000Z,"842","8",16,8,0
2024-12-15T08:00:00.000Z,"808","8",16,8,0
2024-12-15T11:00:00.000Z,"761","8",16,8,0
2024-12-15T14:00:00.000Z,"723","8",16,8,0
2024-12-15T17:00:00.000Z,"727","8",16,8,0
2024-12-15T20:00:00.000Z,"761","8",16,8,0
2024-12-15T23:00:00.000Z,"780","8",16,8,0
2024-12-16T02:00:00.000Z,"768","8",16,8,0
2024-12-16T05:00:00.000Z,"720","8",16,8,0
2024-12-16T08:00:00.000Z,"672","4",16,8,0
2024-12-16T11:00:00.000Z,"628","4",16,8,0
2024-12-16T14:00:00.000Z,"586","4",16,8,0
2024-12-16T17:00:00.000Z,"549","4",16,8,0
2024-12-16T20:00:00.000Z,"502","4",16,8,0
2024-12-16T23:00:00.000Z,"498","4",16,8,0
2024-12-17T02:00:00.000Z,"553","4",16,8,0
2024-12-17T05:00:00.000Z,"594","4",16,8,0
2024-12-17T08:00:00.000Z,"579","4",16,8,0
2024-12-17T11:00:00.000Z,"545","4",16,8,0
2024-12-17T14:00:00.000Z,"523","4",16,8,0
2024-12-17T17:00:00.000Z,"530","4",16,8,0
2024-12-17T20:00:00.000Z,"538","4",16,8,0
2024-12-17T23:00:00.000Z,"555","4",16,8,0
2024-12-18T02:00:00.000Z,"600","4",16,8,0
2024-12-18T05:00:00.000Z,"629","4",16,8,0
2024-12-18T08:00:00.000Z,"612","4",16,8,0
2024-12-18T11:00:00.000Z,"589","4",16,8,0
2024-12-18T14:00:00.000Z,"605","4",16,8,0
2024-12-18T17:00:00.000Z,"657","4",16,8,0
2024-12-18T20:00:00.000Z,"693","4",16,8,0
2024-12-18T23:00:00.000Z,"705","4",16,8,0
2024-12-19T02:00:00.000Z,"691","4",16,8,0
2024-12-19T05:00:00.000Z,"652","4",16,8,0
2024-12-19T08:00:00.000Z,"605","4",16,8,0
2024-12-19T11:00:00.000Z,"567","4",16,8,0
2024-12-19T14:00:00.000Z,"549","4",16,8,0
2024-12-19T17:00:00.000Z,"566","4",16,8,0
2024-12-19T20:00:00.000Z,"592","4",16,8,0
2024-12-19T23:00:00.000Z,"600","4",16,8,0
2024-12-20T02:00:00.000Z,"595","4",16,8,0
2024-12-20T05:00:00.000Z,"592","4",16,8,0
2024-12-20T08:00:00.000Z,"605","4",16,8,0
2024-12-20T11:00:00.000Z,"579","4",16,8,0
2024-12-20T14:00:00.000Z,"555","4",16,8,0
2024-12-20T17:00:00.000Z,"552","4",16,8,0
2024-12-20T20:00:00.000Z,"563","4",16,8,0
2024-12-20T23:00:00.000Z,"606","4",16,8,0
2024-12-21T02:00:00.000Z,"684","4",16,8,0
2024-12-21T05:00:00.000Z,"771","4",16,8,0
2024-12-21T08:00:00.000Z,"818","4",16,8,0
2024-12-21T11:00:00.000Z,"800","4",16,8,0
2024-12-21T14:00:00.000Z,"834","4",16,8,0
2024-12-21T17:00:00.000Z,"903","4",16,8,0
2024-12-21T20:00:00.000Z,"910","4",16,8,0
2024-12-21T23:00:00.000Z,"922","4",16,8,0
2024-12-22T02:00:00.000Z,"918","4",16,8,0
2024-12-22T05:00:00.000Z,"869","4",16,8,0
2024-12-22T08:00:00.000Z,"811","4",16,8,0
2024-12-22T11:00:00.000Z,"772","4",16,8,0
2024-12-22T14:00:00.000Z,"757","4",16,8,0
2024-12-22T17:00:00.000Z,"775","4",16,8,0
2024-12-22T20:00:00.000Z,"785","4",16,8,0
2024-12-22T23:00:00.000Z,"771","4",16,8,0
2024-12-23T02:00:00.000Z,"734","4",16,8,0
2024-12-23T05:00:00.000Z,"693","4",16,8,0
2024-12-23T08:00:00.000Z,"704","4",16,8,0
2024-12-23T11:00:00.000Z,"739","4",16,8,0
2024-12-23T14:00:00.000Z,"799","4",16,8,0
2024-12-23T17:00:00.000Z,"838","4",16,8,0
2024-12-23T20:00:00.000Z,"857","4",16,8,0
2024-12-23T23:00:00.000Z,"886","4",16,8,0
2024-12-24T02:00:00.000Z,"907","4",16,8,0
2024-12-24T05:00:00.000Z,"992","4",16,8,0
2024-12-24T08:00:00.000Z,"1100","4",16,8,0
2024-12-24T11:00:00.000Z,"1160","4",16,8,0
2024-12-24T14:00:00.000Z,"1200","4",16,8,0
2024-12-24T17:00:00.000Z,"1190","4",16,8,0
2024-12-24T20:00:00.000Z,"1160","4",16,8,0
2024-12-24T23:00:00.000Z,"1150","4",16,8,0
2024-12-25T02:00:00.000Z,"1140","4",16,8,0
2024-12-25T05:00:00.000Z,"1130","4",16,8,0
2024-12-25T08:00:00.000Z,"1120","4",16,8,0
2024-12-25T11:00:00.000Z,"1130","4",16,8,0
2024-12-25T14:00:00.000Z,"1140","4",16,8,0
2024-12-25T17:00:00.000Z,"1110","4",16,8,0
2024-12-25T20:00:00.000Z,"1090","4",16,8,0
2024-12-25T23:00:00.000Z,"1070","4",16,8,0
2024-12-26T02:00:00.000Z,"1080","4",16,8,0
2024-12-26T05:00:00.000Z,"1080","4",16,8,0
2024-12-26T08:00:00.000Z,"1070","4",16,8,0
2024-12-26T11:00:00.000Z,"1040","4",16,8,0
2024-12-26T14:00:00.000Z,"1020","4",16,8,0
2024-12-26T17:00:00.000Z,"1000","4",16,8,0
2024-12-26T20:00:00.000Z,"995","4",16,8,0
2024-12-26T23:00:00.000Z,"988","4",16,8,0
2024-12-27T02:00:00.000Z,"993","4",16,8,0
2024-12-27T05:00:00.000Z,"1000","4",16,8,0
2024-12-27T08:00:00.000Z,"989","4",16,8,0
2024-12-27T11:00:00.000Z,"971","4",16,8,0
2024-12-27T14:00:00.000Z,"958","4",16,8,0
2024-12-27T17:00:00.000Z,"947","4",16,8,0
2024-12-27T20:00:00.000Z,"924","4",16,8,0
2024-12-27T23:00:00.000Z,"903","4",16,8,0
2024-12-28T02:00:00.000Z,"902","4",16,8,0
2024-12-28T05:00:00.000Z,"906","4",16,8,0
2024-12-28T08:00:00.000Z,"897","4",16,8,0
2024-12-28T11:00:00.000Z,"899","4",16,8,0
2024-12-28T14:00:00.000Z,"924","4",16,8,0
2024-12-28T17:00:00.000Z,"936","4",16,8,0
2024-12-28T20:00:00.000Z,"926","4",16,8,0
2024-12-28T23:00:00.000Z,"935","4",16,8,0
2024-12-29T02:00:00.000Z,"949","4",16,8,0
2024-12-29T05:00:00.000Z,"941","4",16,8,0
2024-12-29T08:00:00.000Z,"928","4",16,8,0
2024-12-29T11:00:00.000Z,"924","4",16,8,0
2024-12-29T14:00:00.000Z,"929","4",16,8,0
2024-12-29T17:00:00.000Z,"915","4",16,8,0
2024-12-29T20:00:00.000Z,"896","4",16,8,0
2024-12-29T23:00:00.000Z,"905","4",16,8,0
2024-12-30T02:00:00.000Z,"902","4",16,8,0
2024-12-30T05:00:00.000Z,"887","4",16,8,0
2024-12-30T08:00:00.000Z,"862","4",16,8,0
2024-12-30T11:00:00.000Z,"814","4",16,8,0
2024-12-30T14:00:00.000Z,"752","4",16,8,0
2024-12-30T17:00:00.000Z,"725","4",16,8,0
2024-12-30T20:00:00.000Z,"720","4",16,8,0
2024-12-30T23:00:00.000Z,"721","4",16,8,0
2024-12-31T02:00:00.000Z,"741","4",16,8,0
2024-12-31T05:00:00.000Z,"749","4",16,8,0
2024-12-31T08:00:00.000Z,"718","4",16,8,0
2024-12-31T11:00:00.000Z,"671","4",16,8,0
2024-12-31T14:00:00.000Z,"629","4",16,8,0
2024-12-31T17:00:00.000Z,"639","4",16,8,0
2024-12-31T20:00:00.000Z,"675","4",16,8,0
2024-12-31T23:00:00.000Z,"702","4",16,8,0
